t,err,px,py,pz,qw,qx,qy,qz,u1,u2,u3,u4,u5,u6
57.400000000,0.000082395,-0.497625511,0.290358418,0.543827270,-0.702765483,0.600932731,0.285793930,0.251639344,0.010379583,0.159688486,0.010379583,0.195600113,0.000000000,0.000000000
57.500000000,0.000081710,-0.523375382,0.282965044,0.568710341,-0.705126336,0.595426758,0.289983396,0.253324805,0.011545343,0.169605562,0.011545343,0.197510152,0.000000000,0.000000000
57.600000000,0.000080956,-0.548974316,0.275245305,0.592937471,-0.707430785,0.589711739,0.294369499,0.255202561,0.012447551,0.179368741,0.012447551,0.199236610,0.000000000,0.000000000
57.700000000,0.000080137,-0.574414933,0.267208107,0.616480718,-0.709675158,0.583773793,0.298958727,0.257280018,0.013071694,0.188968187,0.013071694,0.200765820,0.000000000,0.000000000
57.800000000,0.000079252,-0.599689895,0.258862718,0.639312928,-0.711855085,0.577598025,0.303757829,0.259565098,0.013403036,0.198393418,0.013403036,0.202083627,0.000000000,0.000000000
57.900000000,0.000078306,-0.624791914,0.250218766,0.661407765,-0.713965424,0.571168460,0.308773788,0.262066234,0.013426626,0.207633202,0.013426626,0.203175337,0.000000000,0.000000000
58.000000000,0.000077300,-0.649713751,0.241286221,0.682739747,-0.716000177,0.564467972,0.314013795,0.264792356,0.013127329,0.216675431,0.013127329,0.204025664,0.000000000,0.000000000
58.100000000,0.000076238,-0.674448219,0.232075385,0.703284269,-0.717952391,0.557478234,0.319485182,0.267752873,0.012489856,0.225506980,0.012489856,0.204618676,0.000000000,0.000000000
58.200000000,0.000075122,-0.698988184,0.222596883,0.723017637,-0.719814058,0.550179661,0.325195358,0.270957638,0.011498831,0.234113549,0.011498831,0.204937753,0.000000000,0.000000000
58.300000000,0.000073956,-0.723326570,0.212861648,0.741917090,-0.721575996,0.542551373,0.331151707,0.274416904,0.010138871,0.242479489,0.010138871,0.204965543,0.000000000,0.000000000
58.400000000,0.000072743,-0.747456358,0.202880909,0.759960831,-0.723227722,0.534571176,0.337361467,0.278141260,0.008394702,0.250587611,0.008394702,0.204683937,0.000000000,0.000000000
58.500000000,0.000071488,-0.771370589,0.192666179,0.777128048,-0.724757322,0.526215564,0.343831581,0.282141540,0.006251308,0.258418975,0.006251308,0.204074051,0.000000000,0.000000000
58.600000000,0.000070196,-0.795062367,0.182229238,0.793398941,-0.726151308,0.517459745,0.350568512,0.286428716,0.003694128,0.265952676,0.003694128,0.203116238,0.000000000,0.000000000
58.700000000,0.000068870,-0.818524859,0.171582127,0.808754744,-0.727394475,0.508277711,0.357578026,0.291013747,0.000709297,0.273165618,0.000709297,0.201790121,0.000000000,0.000000000
58.800000000,0.000067517,-0.841751300,0.160737125,0.823177747,-0.728469751,0.498642278,0.364865059,0.295907400,0.000000000,0.282748417,0.000000000,0.202790722,0.002716102,0.002716102
58.900000000,0.000066143,-0.864734990,0.149706741,0.836651315,-0.729357976,0.488524768,0.372434199,0.301120011,0.000000000,0.293118847,0.000000000,0.204541772,0.006594052,0.006594052
59.000000000,0.000064753,-0.887469302,0.138503700,0.849159907,-0.730037805,0.477895713,0.380288555,0.306661222,0.000000000,0.303547087,0.000000000,0.206321715,0.010934804,0.010934804
59.100000000,0.000063354,-0.909947679,0.127140922,0.860689098,-0.730485645,0.466725471,0.388428912,0.312539659,0.000000000,0.314007091,0.000000000,0.208115761,0.015746106,0.015746106
59.200000000,0.000061955,-0.932163639,0.115631513,0.871225590,-0.730675607,0.454984634,0.396853347,0.318762546,0.000000000,0.324466638,0.000000000,0.209906325,0.021032591,0.021032591
59.300000000,0.000060564,-0.954110776,0.103988750,0.880757232,-0.730579523,0.442644574,0.405556783,0.325335270,0.000000000,0.334886676,0.000000000,0.211672787,0.026795068,0.026795068
59.400000000,0.000059189,-0.975782761,0.092226061,0.889273029,-0.730167026,0.429678123,0.414530500,0.332260876,0.000000000,0.345220728,0.000000000,0.213391291,0.033029731,0.033029731
59.500000000,0.000057840,-0.997173344,0.080357014,0.896763162,-0.729405751,0.416060400,0.423761615,0.339539522,0.000000000,0.355414400,0.000000000,0.215034607,0.039727272,0.039727272
59.600000000,0.000056528,-1.018276357,0.068395297,0.903218991,-0.728261648,0.401769804,0.433232557,0.347167895,0.000000000,0.365405072,0.000000000,0.216572102,0.046871969,0.046871969
59.700000000,0.000055262,-1.039085716,0.056354709,0.908633072,-0.726699455,0.386789133,0.442920578,0.355138607,0.000000000,0.375121853,0.000000000,0.217969839,0.054440739,0.054440739
59.800000000,0.000054055,-1.059595420,0.044249135,0.912999159,-0.724683338,0.371106846,0.452797328,0.363439607,0.000000000,0.384485895,0.000000000,0.219190861,0.062402259,0.062402259
59.900000000,0.000052917,-1.079799557,0.032092539,0.916312219,-0.722177727,0.354718406,0.462828557,0.372053638,0.000000000,0.393411170,0.000000000,0.220195677,0.070716185,0.070716185
60.000000000,0.000051861,-1.099692302,0.019898941,0.918568429,-0.719148335,0.337627658,0.472973987,0.380957800,0.000000000,0.401805777,0.000000000,0.220943004,0.079332598,0.079332598
60.100000000,0.000050899,-1.119267920,0.007682403,0.919765188,-0.715563364,0.319848167,0.483187416,0.390123241,0.000000000,0.409573876,0.000000000,0.221390763,0.088191732,0.088191732
60.200000000,0.000050040,-1.138520770,-0.004542984,0.919901116,-0.711394861,0.301404419,0.493417100,0.399515073,0.000000000,0.416618241,0.000000000,0.221497345,0.097224120,0.097224120
60.300000000,0.000049296,-1.157445303,-0.016763121,0.918976055,-0.706620162,0.282332777,0.503606459,0.409092514,0.000000000,0.422843432,0.000000000,0.221223104,0.106351227,0.106351227
60.400000000,0.000048675,-1.176036064,-0.028963917,0.916991073,-0.701223357,0.262682076,0.513695107,0.418809344,0.000000000,0.428159468,0.000000000,0.220532026,0.115486637,0.115486637
60.500000000,0.000048185,-1.194287696,-0.041131299,0.913948459,-0.695196674,0.242513746,0.523620228,0.428614657,0.000000000,0.432485816,0.000000000,0.219393476,0.124537825,0.124537825
60.600000000,0.000047830,-1.212194942,-0.053251239,0.909851720,-0.688541654,0.221901377,0.533318218,0.438453929,0.000000000,0.435755454,0.000000000,0.217783905,0.133408470,0.133408470
60.700000000,0.000047614,-1.229752642,-0.065309758,0.904705582,-0.681270028,0.200929678,0.542726541,0.448270358,0.000000000,0.437918682,0.000000000,0.215688369,0.142001229,0.142001229
60.800000000,0.000047536,-1.246955737,-0.077292951,0.898515977,-0.673404168,0.179692825,0.551785680,0.458006418,0.000000000,0.438946352,0.000000000,0.213101726,0.150220808,0.150220808
60.900000000,0.000047594,-1.263799272,-0.089187002,0.891290044,-0.664977045,0.158292243,0.560441050,0.467605523,0.000000000,0.438832186,0.000000000,0.210029374,0.157977122,0.157977122
61.000000000,0.000047784,-1.280278395,-0.100978193,0.883036115,-0.656031668,0.136833954,0.568644737,0.477013714,0.000000000,0.437593935,0.000000000,0.206487451,0.165188318,0.165188318
61.100000000,0.000048099,-1.296388359,-0.112652928,0.873763708,-0.646619994,0.115425628,0.576356942,0.486181225,0.000000000,0.435273228,0.000000000,0.202502445,0.171783423,0.171783423
61.200000000,0.000048529,-1.312124523,-0.124197745,0.863483515,-0.636801391,0.094173538,0.583547013,0.495063850,0.000000000,0.431934087,0.000000000,0.198110248,0.177704415,0.177704415
61.300000000,0.000049066,-1.327482353,-0.135599331,0.852207392,-0.626640750,0.073179607,0.590194015,0.503624008,0.000000000,0.427660236,0.000000000,0.193354724,0.182907581,0.182907581
61.400000000,0.000049699,-1.342457424,-0.146844538,0.839948342,-0.616206370,0.052538738,0.596286810,0.511831448,0.000000000,0.422551441,0.000000000,0.188285913,0.187364085,0.187364085
61.500000000,0.000050417,-1.357045420,-0.157920398,0.826720503,-0.605567790,0.032336571,0.601823685,0.519663593,0.000000000,0.416719197,0.000000000,0.182958039,0.191059770,0.191059770
61.600000000,0.000051210,-1.371242136,-0.168814137,0.812539128,-0.594793686,0.012647774,0.606811577,0.527105507,0.000000000,0.410282133,0.000000000,0.177427456,0.193994272,0.193994272
61.700000000,0.000052067,-1.385043480,-0.179513192,0.797420573,-0.583949964,-0.006465083,0.611264998,0.534149553,0.000000000,0.403361489,0.000000000,0.171750708,0.196179587,0.196179587
61.800000000,0.000052980,-1.398445472,-0.190005223,0.781382274,-0.573098155,-0.024952079,0.615204761,0.540794786,0.000000000,0.396076957,0.000000000,0.165982802,0.197638255,0.197638255
61.900000000,0.000053940,-1.411444247,-0.200278128,0.764442727,-0.562294157,-0.042775945,0.618656606,0.547046162,0.000000000,0.388543123,0.000000000,0.160175777,0.198401344,0.198401344
62.000000000,0.000054940,-1.424036054,-0.210320060,0.746621471,-0.551587350,-0.059911616,0.621649828,0.552913632,0.000000000,0.380866647,0.000000000,0.154377621,0.198506388,0.198506388
62.100000000,0.000055973,-1.436217259,-0.220119433,0.727939058,-0.541020077,-0.076345406,0.624215987,0.558411190,0.000000000,0.373144237,0.000000000,0.148631539,0.197995420,0.197995420
62.200000000,0.000057034,-1.447984349,-0.229664945,0.708417037,-0.530627464,-0.092073922,0.626387738,0.563555932,0.000000000,0.365461385,0.000000000,0.142975544,0.196913184,0.196913184
62.300000000,0.000058119,-1.459333924,-0.238945583,0.688077923,-0.520437517,-0.107102811,0.628197842,0.568367178,0.000000000,0.357891817,0.000000000,0.137442332,0.195305613,0.195305613
62.400000000,0.000059222,-1.470262710,-0.247950641,0.666945177,-0.510471454,-0.121445424,0.629678350,0.572865673,0.000000000,0.350497514,0.000000000,0.132059396,0.193218573,0.193218573
62.500000000,0.000060341,-1.480767550,-0.256669731,0.645043173,-0.500744195,-0.135121473,0.630859977,0.577072896,0.000000000,0.343329209,0.000000000,0.126849306,0.190696900,0.190696900
62.600000000,0.000061473,-1.490845410,-0.265092793,0.622397174,-0.491264975,-0.148155748,0.631771649,0.581010483,0.000000000,0.336427210,0.000000000,0.121830115,0.187783692,0.187783692
62.700000000,0.000062613,-1.500493380,-0.273210111,0.599033299,-0.482038006,-0.160576911,0.632440199,0.584699761,0.000000000,0.329822449,0.000000000,0.117015840,0.184519845,0.184519845
62.800000000,0.000063760,-1.509708673,-0.281012317,0.574978498,-0.473063168,-0.172416427,0.632890196,0.588161385,0.000000000,0.323537641,0.000000000,0.112416967,0.180943778,0.180943778
62.900000000,0.000064910,-1.518488628,-0.288490412,0.550260516,-0.464336683,-0.183707615,0.633143882,0.591415068,0.000000000,0.317588480,0.000000000,0.108040968,0.177091316,0.177091316
63.000000000,0.000066061,-1.526830709,-0.295635768,0.524907865,-0.455851753,-0.194484840,0.633221186,0.594479399,0.000000000,0.311984807,0.000000000,0.103892786,0.172995702,0.172995702
63.100000000,0.000067210,-1.534732507,-0.302440140,0.498949787,-0.447599146,-0.204782847,0.633139807,0.597371722,0.000000000,0.306731708,0.000000000,0.099975294,0.168687686,0.168687686
63.200000000,0.000068354,-1.542191738,-0.308895679,0.472416224,-0.439567718,-0.214636214,0.632915329,0.600108076,0.000000000,0.301830509,0.000000000,0.096289701,0.164195683,0.164195683
63.300000000,0.000069489,-1.549206251,-0.314994937,0.445337780,-0.431744874,-0.224078923,0.632561372,0.602703170,0.000000000,0.297279658,0.000000000,0.092835911,0.159545961,0.159545961
63.400000000,0.000070612,-1.555774017,-0.320730878,0.417745689,-0.424116950,-0.233144036,0.632089751,0.605170404,0.000000000,0.293075487,0.000000000,0.089612837,0.154762856,0.154762856
63.500000000,0.000071721,-1.561893143,-0.326096883,0.389671776,-0.416669547,-0.241863458,0.631510643,0.607521904,0.000000000,0.289212856,0.000000000,0.086618662,0.149868983,0.149868983
63.600000000,0.000072811,-1.567561860,-0.331086764,0.361148423,-0.409387790,-0.250267776,0.630832750,0.609768579,0.000000000,0.285685689,0.000000000,0.083851058,0.144885452,0.144885452
63.700000000,0.000073880,-1.572778533,-0.335694764,0.332208530,-0.402256545,-0.258386162,0.630063451,0.611920184,0.000000000,0.282487399,0.000000000,0.081307364,0.139832069,0.139832069
63.800000000,0.000074924,-1.577541655,-0.339915566,0.302885476,-0.395260576,-0.266246324,0.629208955,0.613985393,0.000000000,0.279611238,0.000000000,0.078984737,0.134727525,0.134727525
63.900000000,0.000075939,-1.581849853,-0.343744303,0.273213083,-0.388384672,-0.273874505,0.628274426,0.615971873,0.000000000,0.277050561,0.000000000,0.076880265,0.129589572,0.129589572
64.000000000,0.000076923,-1.585701883,-0.347176559,0.243225577,-0.381613729,-0.281295504,0.627264101,0.617886356,0.000000000,0.274799023,0.000000000,0.074991060,0.124435173,0.124435173
64.100000000,0.000077873,-1.589096634,-0.350208373,0.212957545,-0.374932805,-0.288532731,0.626181402,0.619734707,0.000000000,0.272850730,0.000000000,0.073314330,0.119280651,0.119280651
64.200000000,0.000078784,-1.592033127,-0.352836250,0.182443898,-0.368327150,-0.295608272,0.625029019,0.621521991,0.000000000,0.271200336,0.000000000,0.071847434,0.114141807,0.114141807
64.300000000,0.000079654,-1.594510514,-0.355057158,0.151719831,-0.361782214,-0.302542975,0.623808993,0.623252532,0.000000000,0.269843110,0.000000000,0.070587925,0.109034036,0.109034036
64.400000000,0.000080480,-1.596528083,-0.356868536,0.120820782,-0.355283636,-0.309356535,0.622522780,0.624929965,0.000000000,0.268774975,0.000000000,0.069533584,0.103972425,0.103972425
64.500000000,0.000081259,-1.598085250,-0.358268296,0.089782389,-0.348817226,-0.316067590,0.621171306,0.626557284,0.000000000,0.267992520,0.000000000,0.068682437,0.098971839,0.098971839
64.600000000,0.000081988,-1.599181569,-0.359254823,0.058640451,-0.342368926,-0.322693818,0.619755014,0.628136881,0.000000000,0.267492997,0.000000000,0.068032782,0.094047004,0.094047004
64.700000000,0.000082666,-1.599816722,-0.359826980,0.027430889,-0.335924772,-0.329252028,0.618273897,0.629670580,0.000000000,0.267274309,0.000000000,0.067583192,0.089212573,0.089212573
64.800000000,0.000083289,-1.599990528,-0.359984108,-0.003810301,-0.329470840,-0.335758258,0.616727525,0.631159661,0.000000000,0.267334983,0.000000000,0.067332533,0.084483191,0.084483191
64.900000000,0.000083856,-1.599702937,-0.359726027,-0.035047087,-0.322993193,-0.342227865,0.615115070,0.632604882,0.000000000,0.267674134,0.000000000,0.067279965,0.079873556,0.079873556
65.000000000,0.000084365,-1.598954034,-0.359053034,-0.066243439,-0.316477823,-0.348675605,0.613435313,0.634006488,0.000000000,0.268291432,0.000000000,0.067424950,0.075398468,0.075398468
65.100000000,0.000084814,-1.597744034,-0.357965906,-0.097363376,-0.309910587,-0.355115721,0.611686652,0.635364220,0.000000000,0.269187048,0.000000000,0.067767253,0.071072880,0.071072880
65.200000000,0.000085201,-1.596073288,-0.356465899,-0.128371005,-0.303277141,-0.361562012,0.609867106,0.636677312,0.000000000,0.270361612,0.000000000,0.068306942,0.066911948,0.066911948
65.300000000,0.000085524,-1.593942278,-0.354554743,-0.159230562,-0.296562876,-0.368027903,0.607974308,0.637944483,0.000000000,0.271816153,0.000000000,0.069044393,0.062931066,0.062931066
65.400000000,0.000085784,-1.591351620,-0.352234643,-0.189906455,-0.289752848,-0.374526509,0.606005497,0.639163922,0.000000000,0.273552042,0.000000000,0.069980282,0.059145913,0.059145913
65.500000000,0.000085978,-1.588302062,-0.349508276,-0.220363301,-0.282831710,-0.381070684,0.603957502,0.640333267,0.000000000,0.275570919,0.000000000,0.071115584,0.055572487,0.055572487
65.600000000,0.000086107,-1.584794485,-0.346378788,-0.250565972,-0.275783643,-0.387673071,0.601826730,0.641449577,0.000000000,0.277874618,0.000000000,0.072451563,0.052227143,0.052227143
65.700000000,0.000086168,-1.580829900,-0.342849789,-0.280479634,-0.268592290,-0.394346137,0.599609135,0.642509293,0.000000000,0.280465081,0.000000000,0.073989767,0.049126620,0.049126620
65.800000000,0.000086163,-1.576409453,-0.338925349,-0.310069784,-0.261240687,-0.401102202,0.597300201,0.643508195,0.000000000,0.283344257,0.000000000,0.075732005,0.046288072,0.046288072
65.900000000,0.000086091,-1.571534419,-0.334609996,-0.339302294,-0.253711200,-0.407953456,0.594894904,0.644441354,0.000000000,0.286513984,0.000000000,0.077680329,0.043729085,0.043729085
66.000000000,0.000085951,-1.566206205,-0.329908709,-0.368143447,-0.245985469,-0.414911960,0.592387686,0.645303064,0.000000000,0.289975855,0.000000000,0.079837008,0.041467698,0.041467698
66.100000000,0.000085744,-1.560426348,-0.324826910,-0.396559978,-0.238044344,-0.421989641,0.589772416,0.646086782,0.000000000,0.293731062,0.000000000,0.082204485,0.039522403,0.039522403
66.200000000,0.000085471,-1.554196516,-0.319370461,-0.424519111,-0.229867851,-0.429198267,0.587042350,0.646785048,0.000000000,0.297780206,0.000000000,0.084785331,0.037912142,0.037912142
66.300000000,0.000085132,-1.547518508,-0.313545657,-0.451988601,-0.221435143,-0.436549398,0.584190096,0.647389397,0.000000000,0.302123082,0.000000000,0.087582183,0.036656289,0.036656289
66.400000000,0.000084729,-1.540394249,-0.307359217,-0.478936763,-0.212724489,-0.444054329,0.581207571,0.647890272,0.000000000,0.306758427,0.000000000,0.090597660,0.035774604,0.035774604
66.500000000,0.000084261,-1.532825795,-0.300818277,-0.505332515,-0.203713263,-0.451723997,0.578085959,0.648276917,0.000000000,0.311683623,0.000000000,0.093834270,0.035287177,0.035287177
66.600000000,0.000083731,-1.524815330,-0.293930383,-0.531145414,-0.194377967,-0.459568864,0.574815681,0.648537276,0.000000000,0.316894349,0.000000000,0.097294282,0.035214332,0.035214332
66.700000000,0.000083139,-1.516365165,-0.286703478,-0.556345688,-0.184694276,-0.467598771,0.571386357,0.648657880,0.000000000,0.322384190,0.000000000,0.100979582,0.035576498,0.035576498
66.800000000,0.000082489,-1.507477738,-0.279145900,-0.580904270,-0.174637130,-0.475822753,0.567786786,0.648623733,0.000000000,0.328144183,0.000000000,0.104891486,0.036394032,0.036394032
66.900000000,0.000081781,-1.498155612,-0.271266366,-0.604792835,-0.164180865,-0.484248812,0.564004934,0.648418203,0.000000000,0.334162298,0.000000000,0.109030531,0.037686997,0.037686997
67.000000000,0.000081018,-1.488401478,-0.263073965,-0.627983831,-0.153299399,-0.492883650,0.560027941,0.648022922,0.000000000,0.340422864,0.000000000,0.113396211,0.039474860,0.039474860
67.100000000,0.000080203,-1.478218149,-0.254578148,-0.650450509,-0.141966490,-0.501732349,0.555842148,0.647417695,0.000000000,0.346905934,0.000000000,0.117986689,0.041776129,0.041776129
67.200000000,0.000079338,-1.467608563,-0.245788713,-0.672166957,-0.130156071,-0.510798005,0.551433163,0.646580437,0.000000000,0.353586594,0.000000000,0.122798445,0.044607896,0.044607896
67.300000000,0.000078426,-1.456575780,-0.236715799,-0.693108128,-0.117842677,-0.520081308,0.546785952,0.645487148,0.000000000,0.360434232,0.000000000,0.127825899,0.047985285,0.047985285
67.400000000,0.000077471,-1.445122984,-0.227369871,-0.713249867,-0.105001976,-0.529580074,0.541884998,0.644111931,0.000000000,0.367411790,0.000000000,0.133060975,0.051920788,0.051920788
67.500000000,0.000076476,-1.433253477,-0.217761710,-0.732568946,-0.091611411,-0.539288733,0.536714499,0.642427084,0.000000000,0.374475026,0.000000000,0.138492643,0.056423502,0.056423502
67.600000000,0.000075445,-1.420970683,-0.207902398,-0.751043080,-0.077650969,-0.549197792,0.531258658,0.640403272,0.000000000,0.381571835,0.000000000,0.144106436,0.061498244,0.061498244
67.700000000,0.000074381,-1.408278145,-0.197803307,-0.768650964,-0.063104063,-0.559293278,0.525502035,0.638009809,0.000000000,0.388641683,0.000000000,0.149883965,0.067144568,0.067144568
67.800000000,0.000073289,-1.395179524,-0.187476086,-0.785372288,-0.047958539,-0.569556199,0.519430008,0.635215067,0.000000000,0.395615229,0.000000000,0.155802456,0.073355707,0.073355707
67.900000000,0.000072173,-1.381678597,-0.176932646,-0.801187768,-0.032207772,-0.579962048,0.513029311,0.631987031,0.000000000,0.402414224,0.000000000,0.161834361,0.080117461,0.080117461
68.000000000,0.000071038,-1.367779258,-0.166185147,-0.816079162,-0.015851837,-0.590480403,0.506288689,0.628294020,0.000000000,0.408951777,0.000000000,0.167947060,0.087407100,0.087407100
68.100000000,0.000069889,-1.353485514,-0.155245987,-0.830029296,0.001101314,-0.601074663,0.499199623,0.624105579,0.000000000,0.415133098,0.000000000,0.174102740,0.095192341,0.095192341
68.200000000,0.000068729,-1.338801487,-0.144127781,-0.843022080,0.018634708,-0.611701984,0.491757136,0.619393534,0.000000000,0.420856797,0.000000000,0.180258477,0.103430495,0.103430495
68.300000000,0.000067565,-1.323731409,-0.132843352,-0.855042531,0.036721349,-0.622313465,0.483960639,0.614133206,0.000000000,0.426016826,0.000000000,0.186366602,0.112067894,0.112067894
68.400000000,0.000066400,-1.308279627,-0.121405715,-0.866076785,0.055323431,-0.632854636,0.475814769,0.608304721,0.000000000,0.430505077,0.000000000,0.192375373,0.121039695,0.121039695
68.500000000,0.000065239,-1.292450592,-0.109828060,-0.876112117,0.074391879,-0.643266289,0.467330170,0.601894378,0.000000000,0.434214624,0.000000000,0.198230000,0.130270182,0.130270182
68.600000000,0.000064087,-1.276248867,-0.098123740,-0.885136954,0.093866317,-0.653485650,0.458524143,0.594895983,0.000000000,0.437043504,0.000000000,0.203874015,0.139673646,0.139673646
68.700000000,0.000062948,-1.259679122,-0.086306251,-0.893140887,0.113675530,-0.663447894,0.449421102,0.587312045,0.000000000,0.438898848,0.000000000,0.209250949,0.149155899,0.149155899
68.800000000,0.000061826,-1.242746129,-0.074389223,-0.900114687,0.133738491,-0.673087935,0.440052759,0.579154744,0.000000000,0.439701119,0.000000000,0.214306247,0.158616400,0.158616400
68.900000000,0.000060724,-1.225454769,-0.062386397,-0.906050313,0.153965932,-0.682342405,0.430457979,0.570446547,0.000000000,0.439388122,0.000000000,0.218989296,0.167950955,0.167950955
69.000000000,0.000059646,-1.207810022,-0.050311614,-0.910940919,0.174262440,-0.691151710,0.420682281,0.561220398,0.000000000,0.437918440,0.000000000,0.223255433,0.177054816,0.177054816
69.100000000,0.000058594,-1.189816972,-0.038178799,-0.914780867,0.194528961,-0.699462010,0.410776966,0.551519414,0.000000000,0.435273977,0.000000000,0.227067760,0.185826008,0.185826008
69.200000000,0.000057573,-1.171480801,-0.026001942,-0.917565729,0.214665579,-0.707226989,0.400797908,0.541396077,0.000000000,0.431461315,0.000000000,0.230398620,0.194168635,0.194168635
69.300000000,0.000056585,-1.152806793,-0.013795085,-0.919292293,0.234574378,-0.714409280,0.390804064,0.530910939,0.000000000,0.426511737,0.000000000,0.233230597,0.201995914,0.201995914
69.400000000,0.000055632,-1.133800327,-0.001572304,-0.919958571,0.254162213,-0.720981443,0.380855804,0.520130931,0.000000000,0.420479884,0.000000000,0.235556959,0.209232713,0.209232713
69.500000000,0.000054717,-1.114466877,0.010652307,-0.919563793,0.273343200,-0.726926442,0.371013154,0.509127374,0.000000000,0.413441143,0.000000000,0.237381531,0.215817410,0.215817410
69.600000000,0.000053845,-1.094812016,0.022864648,-0.918108416,0.292040784,-0.732237615,0.361334089,0.497973826,0.000000000,0.405488018,0.000000000,0.238717996,0.221702975,0.221702975
69.700000000,0.000053018,-1.074841405,0.035050638,-0.915594119,0.310189272,-0.736918164,0.351872958,0.486743933,0.000000000,0.396725798,0.000000000,0.239588754,0.226857240,0.226857240
69.800000000,0.000052241,-1.054560802,0.047196223,-0.912023801,0.327734789,-0.740980247,0.342679161,0.475509385,0.000000000,0.387267883,0.000000000,0.240023428,0.231262430,0.231262430
69.900000000,0.000051520,-1.033976051,0.059287394,-0.907401579,0.344635663,-0.744443776,0.333796107,0.464338113,0.000000000,0.377231152,0.000000000,0.240057166,0.234914052,0.234914052
70.000000000,0.000050859,-1.013093086,0.071310208,-0.901732785,0.360862272,-0.747335025,0.325260521,0.453292813,0.000000000,0.366731656,0.000000000,0.239728886,0.237819324,0.237819324
70.100000000,0.000050266,-0.991917928,0.083250796,-0.895023955,0.376396453,-0.749685166,0.317102070,0.442429813,0.000000000,0.355880906,0.000000000,0.239079589,0.239995294,0.239995294
70.200000000,0.000049748,-0.970456684,0.095095387,-0.887282826,0.391230555,-0.751528817,0.309343312,0.431798338,0.000000000,0.344782891,0.000000000,0.238150826,0.241466836,0.241466836
70.300000000,0.000049311,-0.948715543,0.106830318,-0.878518326,0.405366261,-0.752902692,0.301999918,0.421440126,0.000000000,0.333531888,0.000000000,0.236983393,0.242264666,0.242264666
70.400000000,0.000048963,-0.926700775,0.118442052,-0.868740560,0.418813262,-0.753844404,0.295081106,0.411389363,0.000000000,0.322211072,0.000000000,0.235616295,0.242423487,0.242423487
70.500000000,0.000048712,-0.904418733,0.129917196,-0.857960806,0.431587889,-0.754391440,0.288590247,0.401672899,0.000000000,0.310891829,0.000000000,0.234085970,0.241980347,0.241980347
70.600000000,0.000048565,-0.881875844,0.141242511,-0.846191494,0.443711774,-0.754580346,0.282525574,0.392310671,0.000000000,0.299633693,0.000000000,0.232425775,0.240973254,0.240973254
70.700000000,0.000048527,-0.859078612,0.152404934,-0.833446198,0.455210579,-0.754446088,0.276880944,0.383316281,0.000000000,0.288484763,0.000000000,0.230665691,0.239440063,0.239440063
70.800000000,0.000048602,-0.836033614,0.163391587,-0.819739616,0.466112855,-0.754021603,0.271646615,0.374697671,0.000000000,0.277482477,0.000000000,0.228832227,0.237417629,0.237417629
70.900000000,0.000048794,-0.812747502,0.174189796,-0.805087556,0.476449036,-0.753337497,0.266809999,0.366457851,0.000000000,0.266654634,0.000000000,0.226948464,0.234941197,0.234941197
71.000000000,0.000049105,-0.789226994,0.184787104,-0.789506916,0.486250575,-0.752421884,0.262356360,0.358595633,0.000000000,0.256020534,0.000000000,0.225034211,0.232044007,0.232044007
71.100000000,0.000049533,-0.765478876,0.195171285,-0.773015665,0.495549236,-0.751300320,0.258269458,0.351106354,0.000000000,0.245592186,0.000000000,0.223106244,0.228757070,0.228757070
71.200000000,0.000050078,-0.741510002,0.205330361,-0.755632823,0.504376519,-0.749995831,0.254532098,0.343982546,0.000000000,0.235375480,0.000000000,0.221178582,0.225109084,0.225109084
71.300000000,0.000050733,-0.717327287,0.215252613,-0.737378437,0.512763210,-0.748528993,0.251126618,0.337214558,0.000000000,0.225371308,0.000000000,0.219262789,0.221126449,0.221126449
71.400000000,0.000051495,-0.692937709,0.224926593,-0.718273562,0.520739048,-0.746918059,0.248035285,0.330791104,0.000000000,0.215576579,0.000000000,0.217368286,0.216833362,0.216833362
71.500000000,0.000052356,-0.668348305,0.234341142,-0.698340232,0.528332477,-0.745179110,0.245240616,0.324699751,0.000000000,0.205985134,0.000000000,0.215502642,0.212251961,0.212251961
71.600000000,0.000053308,-0.643566169,0.243485400,-0.677601437,0.535570491,-0.743326222,0.242725638,0.318927328,0.000000000,0.196588526,0.000000000,0.213671853,0.207402495,0.207402495
71.700000000,0.000054342,-0.618598451,0.252348819,-0.656081097,0.542478535,-0.741371641,0.240474078,0.313460279,0.000000000,0.187376689,0.000000000,0.211880601,0.202303513,0.202303513
71.800000000,0.000055449,-0.593452354,0.260921174,-0.633804032,0.549080459,-0.739325952,0.238470500,0.308284946,0.000000000,0.178338494,0.000000000,0.210132479,0.196972052,0.196972052
71.900000000,0.000056619,-0.568135131,0.269192577,-0.610795938,0.555398515,-0.737198243,0.236700404,0.303387802,0.000000000,0.169462197,0.000000000,0.208430191,0.191423827,0.191423827
72.000000000,0.000057842,-0.542654085,0.277153487,-0.587083350,0.561453387,-0.734996265,0.235150279,0.298755636,0.000000000,0.160735794,0.000000000,0.206775729,0.185673404,0.185673404
72.100000000,0.000059109,-0.517016566,0.284794722,-0.562693619,0.567264240,-0.732726571,0.233807629,0.294375689,0.000000000,0.152147298,0.000000000,0.205170520,0.179734359,0.179734359
72.200000000,0.000060410,-0.491229970,0.292107468,-0.537654876,0.572848782,-0.730394651,0.232660978,0.290235760,0.000000000,0.143684944,0.000000000,0.203615551,0.173619429,0.173619429
